Temperature,Humidity,Light,Gas,Weather_Current,Weather_1H_Ahead
28.42,79.6,8444.35,671.99,Mendung,Hujan
25.2,89.16,1680.55,166.87,Hujan,Mendung
23.89,97.44,1486.4,246.6,Hujan,Hujan
26.43,79.1,1251.75,370.12,Mendung,Hujan
23.43,87.89,487.38,230.94,Hujan,Mendung
22.99,88.47,1904.86,119.38,Hujan,Mendung
23.8,95.34,232.44,701.9,Hujan,Hujan
25.33,85.6,548.25,361.92,Hujan,Mendung
25.02,97.2,108.52,450.86,Hujan,Hujan
26.71,72.44,4880.8,403.78,Mendung,Mendung
22.58,87.78,488.45,267.09,Hujan,Mendung
33.38,50.5,83445.83,113.78,Cerah,Cerah
25.2,87.56,1718.48,203.84,Mendung,Cerah
29.48,71.82,35914.3,186.3,Berawan,Mendung
23.19,87.29,362.36,192.6,Hujan,Mendung
35.33,56.19,87125.27,420.77,Cerah,Cerah
23.83,89.87,447.49,200.22,Hujan,Hujan
34.06,51.74,83240.22,395.33,Cerah,Berawan
22.52,91.85,616.22,346.33,Hujan,Berawan
31.56,51.64,66622.65,115.43,Cerah,Cerah
34.74,53.19,91395.07,152.95,Cerah,Cerah
25.03,96.63,869.3,765.68,Hujan,Hujan
28.04,80.46,9318.14,677.53,Mendung,Hujan
26.82,79.85,2677.32,562.63,Mendung,Mendung
30.89,56.59,90191.21,670.16,Cerah,Cerah
34.41,55.51,88529.39,499.53,Cerah,Cerah
24.02,92.9,1860.75,122.13,Hujan,Hujan
24.58,89.55,1807.58,515.46,Hujan,Mendung
25.12,70.81,6514.02,664.28,Mendung,Mendung
24.9,86.65,1258.74,410.31,Hujan,Berawan
24.94,94.31,1941.56,238.1,Hujan,Hujan
29.15,64.86,28998.51,228.26,Berawan,Cerah
30.24,50.93,45296.69,797.1,Cerah,Berawan
23.39,94.43,181.5,219.63,Hujan,Mendung
27.62,76.81,3903.03,397.1,Mendung,Berawan
29.84,60.48,39563.68,677.36,Berawan,Hujan
28.83,87.73,2525.2,431.25,Mendung,Hujan
27.13,78.22,6418.48,544.47,Mendung,Cerah
28.88,85.47,3190.17,128.08,Mendung,Hujan
35.11,52.52,95339.53,125.02,Cerah,Berawan
28.97,71.73,8760.26,373.36,Mendung,Mendung
31.22,57.79,22559.94,716.9,Berawan,Berawan
22.05,91.18,239.43,383.66,Hujan,Berawan
30.63,44.79,51210.94,348.82,Cerah,Cerah
28.29,69.31,21721.08,636.26,Berawan,Berawan
25.01,96.27,728.34,110.47,Hujan,Berawan
25.13,79.37,8967.55,353.11,Mendung,Hujan
26.29,86.86,2622.66,144.03,Mendung,Mendung
22.68,92.42,995.6,769.38,Hujan,Mendung
30.91,61.18,21241.13,428.37,Berawan,Berawan
23.6,90.41,1670.08,416.5,Hujan,Hujan
25.57,82.81,7956.61,546.68,Mendung,Mendung
31.44,57.35,59625.98,330.34,Cerah,Cerah
29.89,71.93,20063.92,467.81,Berawan,Berawan
27.27,83.08,3769.75,188.5,Mendung,Hujan
28.93,81.41,4983.45,486.11,Mendung,Berawan
22.17,95.82,217.74,427.8,Hujan,Hujan
28.75,61.96,30394.12,284.13,Berawan,Berawan
31.1,58.83,71941.07,696.65,Cerah,Cerah
28.57,58.36,14928.78,191.41,Berawan,Cerah
28.17,64.25,22568.23,645.54,Berawan,Berawan
23.69,97.89,355.88,693.35,Hujan,Hujan
25.28,93.34,1021.01,684.52,Hujan,Hujan
32.49,43.73,46145.0,311.63,Cerah,Berawan
31.63,55.36,91175.46,645.22,Cerah,Cerah
27.32,80.44,1079.4,440.0,Mendung,Hujan
24.14,98.28,578.83,366.8,Hujan,Hujan
29.25,66.75,30379.47,198.58,Berawan,Berawan
30.06,61.66,18300.1,559.16,Berawan,Cerah
22.77,95.01,1191.62,320.68,Hujan,Hujan
31.64,48.18,81954.56,547.11,Cerah,Cerah
29.07,62.51,36467.14,765.31,Berawan,Berawan
27.46,86.45,5916.51,252.91,Mendung,Mendung
29.39,72.98,31694.24,120.37,Berawan,Cerah
25.87,89.68,8575.08,652.3,Mendung,Mendung
32.94,48.1,50214.97,241.83,Cerah,Mendung
26.56,79.97,8880.88,175.99,Mendung,Hujan
31.52,56.03,26648.29,645.8,Berawan,Cerah
27.1,70.45,7450.42,177.16,Mendung,Hujan
26.22,70.97,7080.65,650.79,Mendung,Hujan
28.76,71.14,29724.82,234.92,Berawan,Berawan
31.7,42.48,95311.22,221.05,Cerah,Cerah
27.16,81.47,9227.88,454.2,Mendung,Mendung
32.39,56.15,97988.71,545.17,Cerah,Berawan
23.23,93.0,355.16,752.84,Hujan,Hujan
31.17,62.97,39471.85,341.88,Berawan,Berawan
35.49,57.05,74789.96,464.24,Cerah,Mendung
30.22,57.13,38925.29,501.3,Berawan,Cerah
25.07,71.24,8992.72,708.21,Mendung,Mendung
32.02,53.12,95514.82,273.41,Cerah,Berawan
26.83,81.02,1950.24,793.98,Mendung,Berawan
29.97,72.45,19041.95,211.48,Berawan,Cerah
33.66,54.47,41501.51,499.45,Cerah,Berawan
30.27,62.97,39335.79,455.29,Berawan,Berawan
25.8,71.31,8734.8,707.93,Mendung,Mendung
27.72,89.56,8469.3,561.32,Mendung,Mendung
25.44,98.44,1916.83,715.69,Hujan,Hujan
26.54,88.86,9008.17,466.56,Mendung,Mendung
32.73,47.27,77774.04,571.69,Cerah,Cerah
22.9,99.61,841.65,736.77,Hujan,Mendung
34.86,58.81,48436.35,149.82,Cerah,Cerah
30.47,57.62,20295.29,573.05,Berawan,Cerah
27.0,74.78,6310.84,410.3,Mendung,Mendung
25.01,88.29,1046.82,677.23,Hujan,Hujan
31.67,47.87,47911.12,455.38,Cerah,Cerah
23.19,98.97,956.51,568.85,Hujan,Mendung
24.81,91.52,893.7,632.14,Hujan,Mendung
25.55,94.98,1329.91,272.46,Hujan,Mendung
34.72,47.29,99325.62,515.7,Cerah,Cerah
27.86,84.06,4194.69,724.87,Mendung,Mendung
33.02,53.67,75276.02,689.65,Cerah,Cerah
29.27,58.02,18691.54,262.94,Berawan,Mendung
32.49,42.48,65194.45,235.96,Cerah,Cerah
30.69,57.68,51960.43,675.67,Cerah,Cerah
30.74,55.68,34564.99,240.19,Berawan,Berawan
35.65,49.88,45131.47,708.08,Cerah,Cerah
25.68,95.27,989.0,165.0,Hujan,Hujan
25.75,76.62,4565.1,510.35,Mendung,Hujan
22.55,87.41,246.13,243.57,Hujan,Hujan
29.17,65.9,18320.03,485.7,Berawan,Cerah
30.18,69.79,28150.09,374.49,Berawan,Cerah
34.02,46.47,70549.55,571.67,Cerah,Cerah
25.68,93.03,1071.87,285.97,Hujan,Hujan
28.92,60.0,26068.28,507.37,Berawan,Mendung
29.35,56.43,38305.11,641.35,Berawan,Mendung
26.42,74.82,3001.52,766.52,Mendung,Hujan
22.55,99.97,193.46,408.8,Hujan,Mendung
32.51,40.77,66029.29,571.44,Cerah,Cerah
30.86,72.78,35073.62,525.82,Berawan,Berawan
24.15,91.03,1883.83,525.13,Hujan,Mendung
29.73,61.64,22339.68,521.99,Berawan,Hujan
28.02,84.58,4118.87,721.36,Mendung,Mendung
22.82,95.43,1508.1,281.37,Hujan,Mendung
27.04,80.92,8575.35,219.07,Mendung,Mendung
24.67,97.82,1884.52,505.99,Hujan,Mendung
30.19,74.94,26981.43,131.08,Berawan,Berawan
29.0,64.99,32402.4,493.87,Berawan,Cerah
27.97,80.94,3309.64,569.76,Mendung,Hujan
30.41,43.43,99062.88,427.98,Cerah,Berawan
34.26,56.6,78106.03,733.52,Cerah,Cerah
25.33,86.26,1568.96,169.96,Hujan,Hujan
26.09,82.92,3081.13,741.46,Mendung,Mendung
25.17,88.38,6481.73,665.12,Mendung,Mendung
22.22,98.17,1949.25,311.77,Hujan,Hujan
30.57,69.34,27478.03,200.32,Berawan,Berawan
25.06,91.81,1297.54,477.7,Hujan,Berawan
26.89,84.88,2260.35,569.5,Mendung,Berawan
30.08,42.2,61819.55,506.12,Cerah,Cerah
24.77,85.44,1273.71,198.5,Hujan,Hujan
24.01,86.16,1396.38,346.06,Hujan,Mendung
25.17,76.85,1691.65,375.06,Mendung,Mendung
31.47,64.48,37829.01,248.04,Berawan,Berawan
22.54,93.93,751.21,258.18,Hujan,Hujan
30.62,64.77,14106.37,755.11,Berawan,Hujan
34.02,40.53,67952.3,140.38,Cerah,Cerah
31.25,59.51,25785.26,189.61,Berawan,Berawan
30.88,55.31,84654.12,732.34,Cerah,Cerah
31.69,63.36,35923.47,176.76,Berawan,Berawan
33.41,40.71,70811.32,526.66,Cerah,Cerah
33.85,59.02,52426.81,598.25,Cerah,Berawan
35.91,58.22,41739.56,639.51,Cerah,Cerah
32.42,46.34,96024.65,652.99,Cerah,Cerah
27.85,78.37,7290.35,799.62,Mendung,Mendung
28.24,62.47,12327.65,517.65,Berawan,Berawan
31.27,50.08,80833.29,273.23,Cerah,Cerah
35.81,53.63,58912.59,613.7,Cerah,Cerah
31.79,43.18,42841.0,237.19,Cerah,Cerah
29.4,74.96,24474.16,663.65,Berawan,Mendung
30.86,61.54,18686.28,466.59,Berawan,Cerah
22.66,89.22,1090.53,294.03,Hujan,Mendung
23.69,92.66,506.82,486.25,Hujan,Hujan
30.24,61.45,34697.49,649.49,Berawan,Mendung
25.65,88.03,1131.6,545.83,Hujan,Hujan
26.63,74.56,2416.04,530.73,Mendung,Hujan
25.54,71.77,9173.39,474.86,Mendung,Hujan
31.7,56.12,52562.88,304.95,Cerah,Cerah
29.63,72.32,38166.5,794.91,Berawan,Hujan
25.88,87.95,1818.81,109.68,Hujan,Hujan
25.75,82.39,9256.26,424.61,Mendung,Berawan
31.85,74.58,33790.37,792.01,Berawan,Mendung
27.17,79.47,9591.56,209.1,Mendung,Berawan
25.24,99.29,788.68,206.33,Hujan,Mendung
31.18,55.16,78471.98,746.52,Cerah,Berawan
28.74,81.31,2155.35,449.29,Mendung,Mendung
32.8,52.73,57877.45,227.82,Cerah,Cerah
25.18,91.14,852.26,767.97,Hujan,Hujan
29.5,64.72,22212.55,555.4,Berawan,Berawan
29.18,67.31,21257.96,375.84,Berawan,Berawan
30.97,68.92,36720.36,601.43,Berawan,Hujan
33.89,47.85,93656.96,692.73,Cerah,Cerah
25.6,88.28,1288.44,374.49,Hujan,Hujan
24.53,99.75,1765.82,212.26,Hujan,Hujan
25.72,97.76,228.58,795.37,Hujan,Hujan
27.15,75.58,3600.85,617.12,Mendung,Cerah
31.03,66.72,33482.07,622.31,Berawan,Cerah
28.54,89.62,1180.13,482.53,Mendung,Mendung
29.95,56.15,38117.86,510.39,Berawan,Berawan
29.3,70.31,10490.4,402.3,Berawan,Berawan
27.82,77.87,3454.01,102.37,Mendung,Mendung
22.09,87.51,1950.93,539.78,Hujan,Mendung
29.95,67.88,37545.75,366.94,Berawan,Berawan
31.28,52.51,70775.78,473.2,Cerah,Cerah
22.55,86.24,1701.91,107.43,Hujan,Hujan
28.86,70.65,14426.73,431.49,Berawan,Berawan
29.95,55.81,29683.86,689.43,Berawan,Berawan
25.87,83.87,7365.65,745.71,Mendung,Mendung
35.65,53.11,53886.2,276.22,Cerah,Cerah
33.79,50.45,59159.1,201.1,Cerah,Cerah
23.71,90.48,1624.22,470.64,Hujan,Hujan
25.47,79.98,8149.3,556.97,Mendung,Berawan
30.94,60.69,19533.56,317.0,Berawan,Berawan
30.3,51.12,41244.93,172.41,Cerah,Cerah
26.6,79.66,4201.19,325.48,Mendung,Mendung
29.78,56.84,28574.49,214.6,Berawan,Cerah
25.46,89.28,1268.6,785.38,Hujan,Hujan
35.21,47.84,61923.67,479.96,Cerah,Mendung
22.09,97.93,399.51,459.99,Hujan,Hujan
22.14,89.89,1922.73,764.54,Hujan,Berawan
27.26,74.76,9897.91,450.61,Mendung,Berawan
25.93,73.79,3053.1,743.74,Mendung,Mendung
25.27,90.53,658.22,679.69,Hujan,Hujan
26.46,82.22,9189.37,653.62,Mendung,Mendung
30.45,56.39,25257.34,157.72,Berawan,Berawan
23.55,95.09,1028.72,162.5,Hujan,Mendung
27.89,84.45,8335.67,697.49,Mendung,Berawan
28.68,80.81,7350.43,350.37,Mendung,Hujan
29.56,71.2,22227.95,118.52,Berawan,Cerah
28.56,74.7,1657.65,512.54,Mendung,Hujan
35.07,55.32,62748.36,435.09,Cerah,Cerah
22.42,90.35,1315.32,124.31,Hujan,Hujan
22.23,90.61,981.26,526.38,Hujan,Berawan
24.83,85.92,1818.19,653.04,Hujan,Mendung
30.84,65.55,25436.59,161.24,Berawan,Berawan
32.74,44.11,52484.81,206.18,Cerah,Cerah
27.14,81.93,4742.1,309.99,Mendung,Cerah
24.66,90.57,1894.52,593.81,Hujan,Hujan
25.23,92.37,682.99,171.35,Hujan,Berawan
34.64,49.41,57713.69,617.49,Cerah,Berawan
33.16,44.39,87882.79,249.6,Cerah,Cerah
28.48,58.68,38630.66,616.72,Berawan,Berawan
27.28,87.57,2762.85,216.88,Mendung,Mendung
23.93,85.74,1049.14,276.58,Hujan,Hujan
31.24,51.02,46644.59,302.2,Cerah,Cerah
22.3,85.19,1256.72,145.83,Hujan,Mendung
27.64,72.29,3619.71,190.67,Mendung,Hujan
24.63,91.94,1627.52,178.71,Hujan,Berawan
23.06,88.15,1589.44,580.11,Hujan,Hujan
28.95,84.35,6917.26,499.31,Mendung,Hujan
29.24,65.93,31079.18,799.95,Berawan,Berawan
29.09,73.54,24706.9,689.41,Berawan,Berawan
33.65,57.52,93026.65,175.95,Cerah,Cerah
30.68,49.74,51662.14,702.74,Cerah,Cerah
22.38,97.52,1529.79,422.36,Hujan,Mendung
31.23,48.31,72437.01,504.11,Cerah,Cerah
28.78,57.87,10780.89,265.93,Berawan,Berawan
25.8,74.03,1378.33,779.27,Mendung,Hujan
32.26,46.02,46577.5,442.93,Cerah,Cerah
25.49,92.76,374.08,535.6,Hujan,Mendung
30.47,68.7,15933.03,673.54,Berawan,Mendung
25.96,89.53,627.3,705.1,Hujan,Berawan
22.04,85.05,1543.45,633.01,Hujan,Hujan
25.64,75.79,6531.62,484.69,Mendung,Hujan
30.12,56.66,18557.91,464.26,Berawan,Mendung
27.19,70.24,5510.9,588.27,Mendung,Berawan
28.11,59.22,22974.5,393.02,Berawan,Cerah
26.85,88.76,3094.37,124.35,Mendung,Hujan
22.0,98.23,137.47,630.47,Hujan,Mendung
30.74,69.14,16977.41,716.53,Berawan,Berawan
25.2,79.59,7507.31,375.27,Mendung,Berawan
28.74,62.18,21500.55,432.45,Berawan,Berawan
31.54,55.02,60379.11,399.7,Cerah,Cerah
30.16,69.1,30367.15,528.48,Berawan,Cerah
30.36,41.91,42275.02,419.77,Cerah,Berawan
33.99,59.25,49188.89,790.04,Cerah,Cerah
25.47,70.32,1963.1,304.82,Mendung,Mendung
24.8,98.45,951.99,559.83,Hujan,Hujan
23.0,90.57,283.71,258.52,Hujan,Hujan
23.39,86.53,542.44,493.6,Hujan,Hujan
30.59,53.65,55170.17,374.39,Cerah,Cerah
23.3,96.84,748.04,279.27,Hujan,Hujan
29.83,59.0,34330.48,210.03,Berawan,Cerah
28.48,83.92,3202.83,554.19,Mendung,Mendung
33.41,49.03,66097.55,178.38,Cerah,Cerah
25.7,76.23,6245.84,612.68,Mendung,Mendung
24.86,90.59,1391.38,599.07,Hujan,Hujan
26.11,74.11,4278.02,555.11,Mendung,Hujan
25.33,75.47,3679.48,492.52,Mendung,Mendung
31.02,57.26,69888.91,272.16,Cerah,Cerah
27.26,88.03,5459.24,759.0,Mendung,Hujan
22.87,91.94,1248.06,337.42,Hujan,Mendung
27.89,85.47,2348.35,410.91,Mendung,Berawan
29.64,60.05,22020.83,197.13,Berawan,Cerah
32.75,40.48,69675.18,159.18,Cerah,Mendung
31.19,56.87,15469.4,781.69,Berawan,Berawan
35.25,46.84,59546.09,124.56,Cerah,Cerah
28.32,76.49,4771.53,577.73,Mendung,Mendung
31.34,40.67,70170.62,319.86,Cerah,Cerah
32.09,49.87,64995.85,193.1,Cerah,Cerah
30.22,50.01,91265.38,511.58,Cerah,Cerah
23.71,86.87,1107.33,367.03,Hujan,Mendung
28.93,60.3,16638.1,237.08,Berawan,Cerah
33.75,44.94,54619.24,769.88,Cerah,Cerah
34.74,42.1,90178.59,385.74,Cerah,Cerah
25.42,82.38,6576.28,126.43,Mendung,Mendung
23.7,85.22,1770.71,208.2,Hujan,Hujan
28.96,70.96,3595.07,445.58,Mendung,Berawan
32.44,40.63,62255.41,220.85,Cerah,Cerah
27.97,83.76,4032.35,178.21,Mendung,Mendung
30.18,59.75,30373.83,444.04,Berawan,Berawan
25.69,72.79,3531.01,242.85,Mendung,Hujan
31.04,64.69,26133.12,141.68,Berawan,Berawan
26.7,73.8,2993.41,410.13,Mendung,Hujan
32.93,47.62,83132.68,718.71,Cerah,Cerah
22.14,91.04,1847.1,305.18,Hujan,Mendung
28.71,58.18,29724.14,709.1,Berawan,Mendung
34.47,51.34,58331.87,254.56,Cerah,Berawan
33.19,52.17,63608.83,775.38,Cerah,Cerah
28.43,67.62,27050.42,723.22,Berawan,Berawan
22.02,85.0,997.3,120.51,Hujan,Hujan
31.17,41.62,87732.72,327.15,Cerah,Berawan
26.34,77.83,9909.29,245.52,Mendung,Mendung
35.0,52.44,42245.92,673.94,Cerah,Cerah
22.44,91.62,1637.14,453.73,Hujan,Hujan
28.65,60.11,17421.27,772.05,Berawan,Cerah
23.67,96.25,1141.26,367.31,Hujan,Hujan
29.24,55.61,14500.58,493.41,Berawan,Cerah
32.16,52.79,95331.98,206.19,Cerah,Cerah
25.98,96.96,749.49,730.41,Hujan,Berawan
34.57,47.08,99803.58,404.15,Cerah,Cerah
32.26,56.8,97926.37,404.88,Cerah,Cerah
28.3,59.07,12786.99,144.22,Berawan,Cerah
25.34,82.41,8938.77,345.98,Mendung,Mendung
22.31,96.68,232.65,489.69,Hujan,Mendung
31.56,74.76,18668.14,200.52,Berawan,Berawan
30.58,73.92,18440.16,516.72,Berawan,Berawan
26.31,84.03,4951.48,301.43,Mendung,Berawan
28.41,82.91,1402.95,479.52,Mendung,Cerah
33.98,48.59,90927.32,644.79,Cerah,Berawan
26.59,74.6,4041.11,798.72,Mendung,Hujan
32.27,58.58,54967.08,321.62,Cerah,Mendung
34.08,44.72,62619.63,454.7,Cerah,Cerah
24.15,95.77,493.64,211.32,Hujan,Hujan
35.45,41.14,52342.26,433.83,Cerah,Cerah
25.59,78.46,9678.0,388.0,Mendung,Mendung
28.86,79.57,1936.09,649.71,Mendung,Mendung
24.14,99.5,397.5,230.42,Hujan,Hujan
24.34,91.59,674.16,147.03,Hujan,Mendung
24.22,94.71,720.96,212.98,Hujan,Berawan
28.34,79.52,9889.96,407.73,Mendung,Mendung
31.8,45.34,53056.84,676.61,Cerah,Cerah
27.3,79.01,6074.36,210.22,Mendung,Hujan
22.14,96.88,1779.14,580.23,Hujan,Mendung
31.64,68.42,29370.56,491.58,Berawan,Cerah
35.94,53.53,94051.29,642.41,Cerah,Cerah
27.53,85.29,8006.63,639.08,Mendung,Berawan
30.24,58.53,28310.85,284.47,Berawan,Cerah
29.35,74.36,13045.12,448.42,Berawan,Berawan
22.16,94.04,334.47,453.42,Hujan,Hujan
35.16,47.19,59493.2,461.93,Cerah,Cerah
35.72,44.85,68290.98,756.66,Cerah,Berawan
28.15,69.39,18407.96,600.15,Berawan,Berawan
27.83,82.78,8910.54,773.35,Mendung,Hujan
31.82,44.01,72554.21,408.15,Cerah,Cerah
35.12,46.35,75892.11,372.93,Cerah,Cerah
31.42,41.03,99774.53,615.59,Cerah,Cerah
28.0,76.29,6699.94,581.97,Mendung,Mendung
22.75,96.73,1916.04,506.16,Hujan,Hujan
31.3,61.93,27004.57,752.56,Berawan,Cerah
28.69,59.24,25961.04,223.59,Berawan,Berawan
25.63,95.73,1422.15,510.47,Hujan,Hujan
31.97,67.45,11073.24,112.11,Berawan,Berawan
30.94,70.41,16932.89,732.41,Berawan,Cerah
35.45,50.05,79368.22,390.84,Cerah,Cerah
22.0,87.44,1776.97,255.89,Hujan,Mendung
26.47,78.3,6658.16,740.17,Mendung,Cerah
33.03,53.0,59318.99,128.77,Cerah,Cerah
27.38,87.68,9196.1,771.15,Mendung,Hujan
29.49,70.67,23404.46,704.87,Berawan,Berawan
31.12,52.74,84787.59,749.33,Cerah,Cerah
29.21,72.79,32955.09,358.79,Berawan,Cerah
27.93,85.03,7722.77,341.51,Mendung,Mendung
31.0,58.55,10403.66,392.29,Berawan,Berawan
22.04,99.39,1078.99,788.11,Hujan,Berawan
26.08,71.95,8139.79,677.56,Mendung,Cerah
32.25,40.34,63417.35,558.17,Cerah,Cerah
28.72,55.07,19905.43,364.93,Berawan,Mendung
30.53,44.04,49280.52,437.18,Cerah,Cerah
32.57,42.44,67410.13,193.34,Cerah,Cerah
22.82,85.61,1377.32,341.61,Hujan,Berawan
25.55,86.9,5276.7,213.66,Mendung,Berawan
23.84,99.61,186.46,765.68,Hujan,Hujan
22.04,90.07,675.03,707.67,Hujan,Hujan
31.2,49.92,94016.62,325.65,Cerah,Cerah
30.43,62.47,25173.5,555.31,Berawan,Hujan
24.91,90.17,1372.9,280.46,Hujan,Mendung
28.31,72.85,17393.03,144.77,Berawan,Berawan
33.58,45.82,82927.06,664.15,Cerah,Cerah
24.14,99.09,1478.46,747.74,Hujan,Mendung
32.37,45.1,49410.02,584.8,Cerah,Cerah
30.41,48.95,49841.3,342.27,Cerah,Berawan
30.95,40.43,87093.48,152.36,Cerah,Mendung
30.57,60.42,13697.61,204.81,Berawan,Berawan
22.68,95.46,526.51,147.92,Hujan,Mendung
24.1,97.25,1523.74,380.23,Hujan,Berawan
29.51,71.31,15376.3,157.54,Berawan,Berawan
26.94,88.53,4185.75,607.17,Mendung,Mendung
23.53,94.71,1935.92,457.26,Hujan,Hujan
25.3,82.35,9567.71,317.49,Mendung,Mendung
29.73,61.76,13678.58,307.28,Berawan,Mendung
29.88,71.02,23820.97,144.0,Berawan,Mendung
27.37,77.02,2934.07,181.52,Mendung,Hujan
22.86,92.07,972.94,536.01,Hujan,Mendung
31.7,69.39,13346.5,224.39,Berawan,Berawan
26.1,78.14,9657.84,465.56,Mendung,Mendung
28.43,74.23,32504.64,541.82,Berawan,Berawan
31.34,66.56,10524.87,781.6,Berawan,Berawan
28.25,70.53,5055.59,630.99,Mendung,Mendung
29.47,65.53,35448.83,469.2,Berawan,Berawan
28.64,62.66,14666.2,774.58,Berawan,Mendung
25.3,78.06,1022.98,457.84,Mendung,Berawan
34.58,54.94,70583.36,732.04,Cerah,Mendung
25.68,85.63,851.61,797.77,Hujan,Hujan
35.38,54.89,46338.57,787.24,Cerah,Berawan
30.99,50.48,56152.6,680.44,Cerah,Cerah
34.91,47.49,90920.12,214.04,Cerah,Cerah
30.5,67.79,38554.23,787.65,Berawan,Berawan
24.61,85.79,442.52,538.86,Hujan,Hujan
28.23,55.89,16147.39,263.04,Berawan,Berawan
30.21,67.04,39959.44,240.83,Berawan,Berawan
29.87,63.28,27342.85,280.05,Berawan,Berawan
22.73,89.86,193.63,765.31,Hujan,Hujan
31.54,43.01,60988.52,518.42,Cerah,Cerah
24.93,93.5,616.04,201.88,Hujan,Hujan
25.09,89.08,4743.01,652.21,Mendung,Berawan
23.39,97.34,1332.01,302.97,Hujan,Hujan
30.48,66.92,35831.23,250.98,Berawan,Cerah
31.95,40.61,41246.07,376.87,Cerah,Mendung
30.47,58.41,30592.33,416.65,Berawan,Berawan
28.02,72.91,8821.42,550.33,Mendung,Berawan
24.47,90.92,1604.56,427.79,Hujan,Hujan
26.24,89.98,7739.55,530.07,Mendung,Mendung
31.83,70.05,15134.25,680.71,Berawan,Berawan
22.34,98.27,610.86,270.64,Hujan,Mendung
24.92,90.54,1341.52,503.84,Hujan,Mendung
22.7,96.74,1361.24,578.25,Hujan,Mendung
29.16,60.81,16186.84,432.78,Berawan,Berawan
34.44,41.53,95245.89,781.53,Cerah,Cerah
22.78,95.95,1622.76,554.16,Hujan,Mendung
35.56,45.25,53948.14,308.37,Cerah,Cerah
29.43,59.65,28794.79,744.85,Berawan,Cerah
28.13,55.95,33681.49,473.16,Berawan,Berawan
35.4,46.41,67644.89,260.58,Cerah,Cerah
33.27,56.66,72257.48,461.8,Cerah,Mendung
25.37,71.51,8518.76,406.44,Mendung,Cerah
34.77,43.66,88487.13,528.4,Cerah,Cerah
29.96,58.08,17283.95,780.81,Berawan,Cerah
27.02,71.25,9299.08,223.98,Mendung,Mendung
28.02,76.46,8089.94,575.89,Mendung,Mendung
28.42,87.89,6838.6,607.77,Mendung,Mendung
25.52,72.08,4714.45,774.58,Mendung,Mendung
26.74,71.47,5485.98,446.02,Mendung,Mendung
25.65,80.97,8717.92,459.92,Mendung,Mendung
25.88,95.59,738.33,203.01,Hujan,Mendung
25.31,76.2,5560.09,509.26,Mendung,Berawan
25.17,98.24,1937.78,407.35,Hujan,Hujan
27.21,88.9,5660.83,682.34,Mendung,Hujan
24.34,85.18,730.94,143.57,Hujan,Hujan
29.64,57.0,33661.29,579.4,Berawan,Hujan
22.32,93.81,159.54,174.7,Hujan,Hujan
26.13,87.98,7961.56,709.84,Mendung,Berawan
27.37,83.45,1335.08,698.74,Mendung,Hujan
25.61,86.06,815.33,156.76,Hujan,Hujan
30.65,61.55,21278.83,727.94,Berawan,Cerah
24.78,97.48,900.58,724.7,Hujan,Mendung
34.96,45.69,66763.43,318.46,Cerah,Cerah
29.57,72.73,25289.63,601.91,Berawan,Cerah
34.0,53.41,94067.87,111.16,Cerah,Berawan
28.74,86.21,2406.16,372.27,Mendung,Mendung
27.02,86.25,7694.03,513.7,Mendung,Mendung
31.7,53.09,92310.13,778.87,Cerah,Cerah
27.09,70.15,8470.59,592.89,Mendung,Mendung
27.43,82.39,8623.52,219.06,Mendung,Mendung
26.8,77.12,7140.04,776.5,Mendung,Mendung
25.32,86.41,6139.08,122.26,Mendung,Hujan
22.8,85.61,1027.6,415.44,Hujan,Mendung
22.79,94.31,1609.89,722.71,Hujan,Mendung
32.55,58.5,50018.67,287.14,Cerah,Cerah
26.37,73.29,3557.47,620.09,Mendung,Mendung
23.81,88.71,592.07,712.9,Hujan,Hujan
28.89,78.87,9531.65,194.26,Mendung,Hujan
28.48,88.79,1709.26,344.31,Mendung,Hujan
28.51,84.29,5718.13,290.97,Mendung,Hujan
25.81,87.79,9205.15,525.52,Mendung,Hujan
26.79,74.47,3787.03,590.44,Mendung,Berawan
24.98,92.1,660.1,661.36,Hujan,Hujan
24.11,85.6,1669.13,446.31,Hujan,Mendung
27.62,85.82,4194.26,767.9,Mendung,Hujan
31.24,61.62,15203.86,246.44,Berawan,Berawan
30.42,49.43,72899.92,165.04,Cerah,Cerah
24.6,99.37,738.96,248.87,Hujan,Hujan
27.71,87.78,5044.02,725.72,Mendung,Hujan
27.09,86.42,3703.69,670.83,Mendung,Mendung
33.66,42.32,57488.84,778.19,Cerah,Cerah
24.99,98.05,835.66,559.9,Hujan,Hujan
22.09,96.84,702.47,697.63,Hujan,Hujan
31.08,50.93,90096.05,311.91,Cerah,Berawan
32.9,56.65,46313.11,198.72,Cerah,Mendung
30.56,62.61,15538.82,632.03,Berawan,Cerah
24.29,93.56,1836.96,468.33,Hujan,Mendung
30.97,58.61,73261.7,443.65,Cerah,Cerah
32.82,58.66,83185.68,154.19,Cerah,Cerah
32.62,40.48,95465.73,107.4,Cerah,Cerah
35.75,54.95,91007.13,347.8,Cerah,Cerah
34.94,56.73,83602.01,346.92,Cerah,Berawan
27.96,88.32,5119.43,549.98,Mendung,Berawan
34.39,53.53,80065.0,112.08,Cerah,Cerah
35.76,41.79,80982.99,773.58,Cerah,Cerah
31.2,64.5,29353.17,449.94,Berawan,Berawan
25.33,97.74,1302.15,346.77,Hujan,Berawan
